scraping_timestamp,league,date,time,home,away,status,team,position,player,playing
2022-09-16 10:21:46,EPL,September 18,7:00 AM ET,Brentford,Arsenal,Injuries,Arsenal,M,M. Elneny,NO
2022-09-16 10:21:46,EPL,September 18,7:00 AM ET,Brentford,Arsenal,Injuries,Arsenal,F/M,Reiss Nelson,NO
2022-09-16 10:21:46,EPL,September 18,9:15 AM ET,Everton,West Ham United,Expected Lineup,Everton,GK,A. Begovic,YES
2022-09-16 10:21:46,EPL,September 18,9:15 AM ET,Everton,West Ham United,Expected Lineup,Everton,DL,V. Mykolenko,YES
2022-09-16 10:21:46,EPL,September 18,9:15 AM ET,Everton,West Ham United,Expected Lineup,Everton,DC,Conor Coady,YES
2022-09-16 10:21:46,EPL,September 18,9:15 AM ET,Everton,West Ham United,Expected Lineup,Everton,DC,J. Tarkowski,YES
2022-09-16 10:21:46,EPL,September 18,9:15 AM ET,Everton,West Ham United,Expected Lineup,Everton,DR,N. Patterson,YES
2022-09-16 10:21:46,EPL,September 18,9:15 AM ET,Everton,West Ham United,Expected Lineup,Everton,MC,Amadou Onana,YES
2022-09-16 10:21:46,EPL,September 18,9:15 AM ET,Everton,West Ham United,Expected Lineup,Everton,MC,Tom Davies,YES
2022-09-16 10:21:46,EPL,September 18,9:15 AM ET,Everton,West Ham United,Expected Lineup,Everton,MC,Alex Iwobi,YES
2022-09-16 10:21:46,EPL,September 18,9:15 AM ET,Everton,West Ham United,Expected Lineup,Everton,FWL,A. Gordon,YES
2022-09-16 10:21:46,EPL,September 18,9:15 AM ET,Everton,West Ham United,Expected Lineup,Everton,FWR,Demarai Gray,YES
2022-09-16 10:21:46,EPL,September 18,9:15 AM ET,Everton,West Ham United,Expected Lineup,Everton,FW,Neal Maupay,YES
2022-09-16 10:21:46,EPL,September 18,9:15 AM ET,Everton,West Ham United,Injuries,Everton,F,D. Calvert-Lewin,NO
2022-09-16 10:21:46,EPL,September 18,9:15 AM ET,Everton,West Ham United,Injuries,Everton,M,A. Doucoure,NO
2022-09-16 10:21:46,EPL,September 18,9:15 AM ET,Everton,West Ham United,Injuries,Everton,D,M. Holgate,NO
2022-09-16 10:21:46,EPL,September 18,9:15 AM ET,Everton,West Ham United,Injuries,Everton,F/M,A. Townsend,NO
2022-09-16 10:21:46,EPL,September 18,9:15 AM ET,Everton,West Ham United,Injuries,Everton,D,Ben Godfrey,NO
2022-09-16 10:21:46,EPL,September 18,9:15 AM ET,Everton,West Ham United,Injuries,Everton,G,A. Lonergan,NO
2022-09-16 10:21:46,EPL,September 18,9:15 AM ET,Everton,West Ham United,Injuries,Everton,D,Yerry Mina,NO
